customer ID,full name,gender,age,state,job classification,date joined,balance,marital status,education,houseloan,otherloan,contact,poutcome,loan default
A02930,Ellen  Weaver,Male,38,California,Other,31.Oct.2017,"$73,194.19 ",single,tertiary,yes,no,cellular,unknown,no
A02931,Ben  Perez,Female,31,California,White Collar,31.Oct.2017,"$59,907.10 ",married,primary,no,no,unknown,unknown,no
A02932,Marian  Hill,Female,32,California,Other,31.Oct.2017,"$1,042.43 ",married,primary,yes,no,cellular,unknown,no
A02933,Tiffany  May,Female,32,California,White Collar,31.Oct.2017,"$38,005.63 ",single,tertiary,no,no,cellular,unknown,no
A02934,Elvira  Bowman,Male,36,California,Blue Collar,31.Oct.2017,"$98,431.01 ",married,primary,yes,no,unknown,unknown,no
A02935,Trevor  Jones,Female,36,California,White Collar,31.Oct.2017,"$147,285.75 ",married,unknown,yes,no,cellular,failure,no
A02936,Shari  Silva,Female,42,California,White Collar,31.Oct.2017,"$22,968.27 ",married,secondary,yes,no,unknown,unknown,no
A02937,Lance  Yates,Female,28,California,White Collar,31.Oct.2017,"$5,620.16 ",divorced,secondary,yes,no,cellular,unknown,no
A02938,Lynette  Brewer,Female,40,California,Other,31.Oct.2017,"$82,818.04 ",married,secondary,yes,no,unknown,unknown,no
A02939,Cecilia  Manning,Male,35,California,White Collar,31.Oct.2017,"$84,122.87 ",married,secondary,no,no,cellular,unknown,no
A02940,Allan  Ramos,Female,33,California,Other,31.Oct.2017,"$90,140.76 ",divorced,secondary,yes,no,unknown,unknown,no
A02941,Ellen  Weaver,Male,50,California,White Collar,31.Oct.2017,"$30,442.28 ",married,secondary,no,no,cellular,unknown,yes
A02942,Sylvester  Morales,Male,52,Nevada,Other,31.Oct.2017,"$30,046.97 ",single,secondary,no,yes,cellular,unknown,no
A02943,Edwin  Malone,Male,44,Nevada,Blue Collar,31.Oct.2017,"$151,707.85 ",married,tertiary,yes,yes,cellular,unknown,no
A02944,Andrew  Meyer,Male,55,Nevada,Blue Collar,31.Oct.2017,"$99,582.61 ",married,secondary,yes,no,unknown,unknown,no
A02945,Donna  Reid,Male,55,Nevada,Other,31.Oct.2017,"$99,504.16 ",married,tertiary,no,no,cellular,unknown,yes
A02946,Andrew  Meyer,Male,45,Wyoming,Blue Collar,31.Oct.2017,"$31,370.00 ",single,tertiary,no,no,cellular,unknown,no
A02947,Don  Gonzales,Female,49,California,White Collar,01.Nov.2017,"$71,789.10 ",married,secondary,yes,no,cellular,unknown,no
A02948,Christina  Fuller,Female,36,California,White Collar,01.Nov.2017,"$51,668.31 ",married,tertiary,no,no,unknown,unknown,no
A02949,Max  Rodgers,Female,38,California,White Collar,01.Nov.2017,"$81,722.85 ",single,secondary,yes,no,cellular,unknown,yes
A02950,Beth  Tucker,Male,33,California,White Collar,01.Nov.2017,"$122,128.57 ",married,primary,yes,no,cellular,failure,no
A02951,Max  Rodgers,Female,36,California,White Collar,01.Nov.2017,"$70,463.16 ",married,tertiary,yes,no,unknown,unknown,no
A02952,Beth  Tucker,Female,30,California,White Collar,01.Nov.2017,"$25,867.25 ",married,secondary,yes,no,cellular,failure,no
A02953,Drew  Rogers,Female,52,California,White Collar,01.Nov.2017,"$82,923.07 ",married,secondary,no,yes,unknown,unknown,no
A02954,Jaime  Pearson,Female,42,California,Blue Collar,01.Nov.2017,"$115,264.34 ",single,tertiary,no,no,cellular,unknown,yes
A02955,Shari  Silva,Female,36,California,White Collar,01.Nov.2017,"$70,685.66 ",married,secondary,no,yes,unknown,unknown,no
A02956,Iris  Underwood,Male,36,California,White Collar,01.Nov.2017,"$50,141.33 ",married,secondary,no,no,cellular,unknown,no
A02957,Lula  Daniels,Female,47,California,White Collar,01.Nov.2017,"$116,640.90 ",married,tertiary,yes,yes,cellular,failure,no
A02958,Isabel  Cross,Female,31,California,White Collar,01.Nov.2017,"$88,450.78 ",married,primary,no,no,unknown,unknown,no
A02959,Elbert  Klein,Male,28,California,White Collar,01.Nov.2017,"$90,292.25 ",married,tertiary,yes,yes,unknown,unknown,no
A02960,Lance  Yates,Male,29,California,White Collar,01.Nov.2017,"$26,632.60 ",single,secondary,yes,no,cellular,unknown,no
A02961,Rachel  Gomez,Male,28,California,White Collar,01.Nov.2017,"$9,969.00 ",married,secondary,yes,no,telephone,unknown,no
A02962,Edwin  Malone,Female,34,California,White Collar,01.Nov.2017,"$111,919.48 ",married,secondary,yes,no,cellular,failure,no
A02963,Ruben  Nunez,Female,37,California,Blue Collar,01.Nov.2017,"$24,488.76 ",married,tertiary,yes,no,cellular,unknown,yes
A02964,Elbert  Klein,Female,37,California,White Collar,01.Nov.2017,"$10,215.43 ",single,tertiary,no,no,cellular,failure,yes
A02965,Max  Rodgers,Male,37,California,White Collar,01.Nov.2017,"$42,279.43 ",married,primary,no,no,cellular,unknown,no
A02966,Rachel  Gomez,Female,41,California,Other,01.Nov.2017,"$105,150.79 ",married,primary,yes,no,unknown,unknown,no
A02967,Shari  Silva,Female,38,California,White Collar,01.Nov.2017,"$8,734.07 ",married,tertiary,no,no,unknown,unknown,no
A02968,Brooke  Horton,Female,33,California,White Collar,01.Nov.2017,"$53,755.97 ",divorced,primary,no,no,unknown,unknown,no
A02969,Blake  Bridges,Female,43,California,White Collar,01.Nov.2017,"$39,905.67 ",married,secondary,yes,no,cellular,failure,no
A02970,Salvador  Bass,Male,24,California,Blue Collar,01.Nov.2017,"$32,238.99 ",married,tertiary,no,no,cellular,success,no
A02971,Dan  Peterson,Female,25,California,Other,01.Nov.2017,"$106,988.55 ",single,tertiary,yes,no,cellular,unknown,no
A02972,Shari  Silva,Male,59,Nevada,Other,01.Nov.2017,"$22,987.84 ",married,secondary,yes,no,cellular,failure,no
A02973,Ivan  Adkins,Male,48,Nevada,Blue Collar,01.Nov.2017,"$16,776.00 ",married,secondary,no,no,unknown,unknown,yes
A02974,Isabel  Cross,Male,37,Nevada,White Collar,01.Nov.2017,"$23,597.10 ",married,secondary,yes,yes,unknown,unknown,yes
A02975,Shari  Silva,Female,52,Nevada,Other,01.Nov.2017,"$18,223.81 ",divorced,tertiary,yes,no,cellular,unknown,no
A02976,Nellie  Joseph,Male,56,Nevada,Blue Collar,01.Nov.2017,"$96,272.97 ",single,tertiary,yes,no,cellular,unknown,no
A02977,Robert  Munoz,Female,45,Nevada,Other,01.Nov.2017,"$50,592.78 ",single,secondary,yes,no,unknown,unknown,no
A02978,Mable  Lindsey,Male,52,Nevada,Blue Collar,01.Nov.2017,"$18,862.37 ",married,tertiary,no,yes,cellular,failure,no
A02979,Joey  Wong,Male,57,Nevada,Blue Collar,01.Nov.2017,"$9,604.82 ",single,tertiary,yes,no,cellular,unknown,no
A02980,Sandra  Floyd,Female,31,Oregon,Blue Collar,01.Nov.2017,"$9,040.13 ",married,secondary,yes,no,unknown,unknown,no
A02981,Kyle  Carr,Female,23,California,Other,02.Nov.2017,"$24,504.37 ",divorced,secondary,no,yes,unknown,unknown,yes
A02982,Cassandra  Franklin,Male,46,California,White Collar,02.Nov.2017,"$26,502.87 ",divorced,secondary,no,no,cellular,unknown,no
A02983,Jenny  Garcia,Female,24,California,Blue Collar,02.Nov.2017,"$82,800.87 ",married,tertiary,yes,no,unknown,unknown,no
A02984,Cecilia  Manning,Male,34,California,Other,02.Nov.2017,"$44,394.76 ",married,secondary,yes,no,telephone,unknown,no
A02985,Cindy  Becker,Male,37,California,White Collar,02.Nov.2017,"$20,175.45 ",single,tertiary,no,no,cellular,unknown,no
A02986,Dan  Peterson,Female,18,California,Other,02.Nov.2017,"$13,851.34 ",single,secondary,no,no,cellular,unknown,yes
A02987,Robert  Munoz,Male,48,Nevada,Other,02.Nov.2017,"$43,093.64 ",single,tertiary,no,no,cellular,unknown,no
A02988,Edwin  Malone,Male,58,Nevada,Blue Collar,02.Nov.2017,"$58,827.69 ",married,secondary,yes,no,cellular,unknown,no
A02989,Kyle  Carr,Female,52,Nevada,Other,02.Nov.2017,"$24,988.90 ",single,secondary,no,no,cellular,failure,yes
A02990,Iris  Underwood,Male,31,Nevada,Blue Collar,02.Nov.2017,"$24,581.82 ",married,tertiary,no,no,cellular,unknown,no
A02991,Cindy  Becker,Male,54,Nevada,Blue Collar,02.Nov.2017,"$30,455.16 ",married,primary,yes,no,cellular,failure,no
A02992,Herman  Williams,Female,18,California,White Collar,03.Nov.2017,"$47,341.34 ",divorced,tertiary,yes,no,cellular,unknown,no
A02993,Rachel  Gomez,Male,37,California,Blue Collar,03.Nov.2017,"$7,051.10 ",married,secondary,yes,no,cellular,success,no
A02994,Shari  Silva,Female,35,California,White Collar,03.Nov.2017,"$25,852.79 ",married,secondary,yes,no,unknown,unknown,no
A02995,Della  Jensen,Female,29,California,Blue Collar,03.Nov.2017,"$84,023.30 ",married,tertiary,yes,no,unknown,unknown,no
A02996,Sylvester  Morales,Female,44,California,Blue Collar,03.Nov.2017,"$7,218.27 ",single,secondary,yes,no,unknown,unknown,no
A02997,Ellen  Weaver,Female,31,California,Other,03.Nov.2017,"$6,064.82 ",married,secondary,no,no,unknown,unknown,no
A02998,Lance  Yates,Male,30,California,Blue Collar,03.Nov.2017,"$23,062.54 ",married,secondary,yes,yes,unknown,unknown,no
A02999,Mable  Lindsey,Female,32,California,White Collar,03.Nov.2017,"$66,635.46 ",single,tertiary,no,no,cellular,unknown,no
A03000,Christina  Fuller,Female,30,California,White Collar,03.Nov.2017,"$77,909.90 ",married,tertiary,yes,no,cellular,unknown,no
A03001,Shari  Silva,Male,47,California,Blue Collar,03.Nov.2017,"$12,799.21 ",married,secondary,no,yes,telephone,unknown,no
A03002,Rachel  Gomez,Male,23,California,White Collar,03.Nov.2017,$955.10 ,married,secondary,yes,no,unknown,unknown,no
A03003,Drew  Rogers,Male,54,Nevada,Blue Collar,03.Nov.2017,"$102,931.46 ",single,secondary,yes,no,cellular,unknown,no
A03004,Max  Rodgers,Male,51,Nevada,Blue Collar,03.Nov.2017,"$77,888.79 ",single,tertiary,no,no,cellular,unknown,no
A03005,Salvador  Bass,Male,39,Nevada,White Collar,03.Nov.2017,"$104,047.85 ",married,secondary,yes,no,cellular,other,no
A03006,Robert  Munoz,Female,34,Wyoming,White Collar,03.Nov.2017,"$173,679.25 ",married,secondary,no,no,cellular,success,yes
A03007,Eddie  Green,Female,43,Wyoming,White Collar,03.Nov.2017,"$49,755.04 ",married,unknown,no,no,cellular,unknown,yes
A03008,Felicia  Jennings,Male,43,Wyoming,Other,03.Nov.2017,"$116,898.76 ",married,secondary,yes,no,cellular,failure,no
A03009,Rachel  Gomez,Female,31,Oregon,Other,03.Nov.2017,"$75,669.67 ",married,unknown,yes,no,cellular,other,no
A03010,Charlie  Wood,Female,56,California,White Collar,04.Nov.2017,"$70,815.19 ",married,primary,yes,no,telephone,unknown,no
A03011,Eddie  Green,Male,41,California,White Collar,04.Nov.2017,"$3,976.61 ",single,tertiary,yes,no,unknown,unknown,no
A03012,Brooke  Horton,Female,32,California,White Collar,04.Nov.2017,"$122,542.96 ",married,secondary,no,no,cellular,unknown,no
A03013,Max  Rodgers,Male,49,Nevada,Blue Collar,04.Nov.2017,"$25,837.94 ",married,secondary,yes,no,cellular,unknown,no
A03014,Andrew  Meyer,Male,60,Nevada,Other,04.Nov.2017,"$82,347.69 ",married,tertiary,yes,no,cellular,unknown,yes
A03015,Bobbie  Ryan,Female,18,Wyoming,Other,04.Nov.2017,"$27,722.04 ",married,secondary,yes,no,cellular,unknown,no
A03016,Iris  Underwood,Male,36,California,White Collar,05.Nov.2017,"$26,600.99 ",married,tertiary,no,no,cellular,unknown,no
A03017,Marian  Hill,Male,30,California,Other,05.Nov.2017,"$107,161.60 ",single,secondary,yes,no,unknown,unknown,no
A03018,Cecilia  Manning,Male,26,California,White Collar,05.Nov.2017,"$51,530.82 ",married,primary,no,yes,cellular,unknown,no
A03019,Don  Gonzales,Male,42,California,White Collar,05.Nov.2017,"$29,843.55 ",married,secondary,no,yes,unknown,unknown,no
A03020,Andrew  Meyer,Male,30,California,White Collar,05.Nov.2017,"$50,573.25 ",divorced,secondary,yes,no,cellular,unknown,no
A03021,Shari  Silva,Female,43,California,Blue Collar,05.Nov.2017,"$57,054.07 ",single,secondary,no,no,cellular,unknown,no
A03022,Charlie  Wood,Female,27,California,White Collar,05.Nov.2017,"$94,412.87 ",married,primary,no,no,cellular,other,no
A03023,Trevor  Jones,Male,37,California,White Collar,05.Nov.2017,"$115,672.18 ",married,secondary,yes,no,cellular,failure,no
A03024,Colleen  Warren,Female,41,California,White Collar,05.Nov.2017,"$56,744.03 ",single,tertiary,no,no,cellular,failure,no
A03025,Max  Rodgers,Female,37,California,Other,05.Nov.2017,"$55,661.33 ",divorced,tertiary,no,yes,cellular,unknown,no
A03026,Drew  Rogers,Female,25,California,White Collar,05.Nov.2017,"$110,831.99 ",single,tertiary,yes,no,telephone,failure,no
A03027,Della  Jensen,Female,32,California,White Collar,05.Nov.2017,"$83,206.27 ",divorced,tertiary,no,no,unknown,unknown,no
A03028,Donna  Reid,Female,35,California,White Collar,05.Nov.2017,"$7,831.10 ",married,tertiary,no,no,cellular,success,yes
A03029,Herman  Williams,Male,33,Nevada,White Collar,05.Nov.2017,"$91,161.79 ",married,secondary,yes,no,unknown,unknown,no
A03030,Kyle  Carr,Female,44,Nevada,Other,05.Nov.2017,"$19,311.55 ",married,primary,yes,no,unknown,unknown,yes
A03031,Sylvester  Morales,Male,40,Nevada,Blue Collar,05.Nov.2017,"$63,374.91 ",married,secondary,no,no,cellular,unknown,no
A03032,Paulette  Spencer,Male,44,Nevada,Blue Collar,05.Nov.2017,"$128,631.76 ",married,tertiary,yes,no,cellular,unknown,no
A03033,Drew  Rogers,Male,45,Nevada,Blue Collar,05.Nov.2017,"$131,888.19 ",divorced,secondary,yes,no,unknown,unknown,no
A03034,Max  Rodgers,Female,28,Wyoming,Other,05.Nov.2017,"$92,741.49 ",divorced,secondary,yes,yes,cellular,failure,yes
A03035,Herman  Williams,Female,40,Wyoming,White Collar,05.Nov.2017,"$16,289.18 ",married,primary,no,no,unknown,unknown,no
A03036,Bethany  Pena,Female,39,Oregon,Other,05.Nov.2017,"$75,359.81 ",married,tertiary,yes,no,cellular,other,no
A03037,Max  Rodgers,Female,42,Oregon,Other,05.Nov.2017,"$64,739.16 ",married,primary,no,no,cellular,unknown,yes
A03038,Trevor  Jones,Male,38,California,White Collar,06.Nov.2017,"$18,477.27 ",married,secondary,yes,no,unknown,unknown,no
A03039,Trevor  Jones,Male,28,California,White Collar,06.Nov.2017,"$19,984.76 ",married,secondary,yes,no,unknown,unknown,no
A03040,Christy  Olson,Female,29,California,Other,06.Nov.2017,"$2,736.04 ",married,primary,no,no,cellular,unknown,no
A03041,Kyle  Carr,Male,34,California,White Collar,06.Nov.2017,"$28,314.21 ",married,secondary,yes,no,cellular,failure,yes
A03042,Lorraine  Gibson,Male,61,Nevada,Blue Collar,06.Nov.2017,"$40,925.63 ",single,secondary,yes,no,cellular,failure,no
A03043,Lula  Daniels,Male,49,Nevada,Other,06.Nov.2017,"$125,356.24 ",married,tertiary,no,no,cellular,unknown,no
A03044,Beth  Tucker,Male,43,Nevada,Other,06.Nov.2017,"$105,415.01 ",married,primary,yes,no,telephone,failure,no
A03045,Drew  Rogers,Female,32,California,Blue Collar,07.Nov.2017,"$16,144.91 ",married,unknown,no,no,cellular,unknown,no
A03046,Tiffany  May,Female,26,California,White Collar,07.Nov.2017,"$19,848.30 ",married,tertiary,no,no,cellular,unknown,no
A03047,Bernadette  Page,Male,33,California,White Collar,07.Nov.2017,"$45,114.19 ",married,primary,no,yes,cellular,unknown,no
A03048,Don  Gonzales,Male,46,California,White Collar,07.Nov.2017,"$125,492.33 ",single,secondary,yes,no,cellular,unknown,no
A03049,Edwin  Malone,Male,35,California,Blue Collar,07.Nov.2017,"$23,743.13 ",single,secondary,yes,no,cellular,other,no
A03050,Cecilia  Manning,Male,48,California,White Collar,07.Nov.2017,"$27,243.99 ",single,tertiary,yes,no,cellular,unknown,no
A03051,Allan  Ramos,Male,39,California,White Collar,07.Nov.2017,"$89,016.19 ",single,unknown,no,no,cellular,unknown,no
A03052,Jenny  Garcia,Female,51,Nevada,Blue Collar,07.Nov.2017,"$77,613.30 ",married,tertiary,no,no,cellular,unknown,no
A03053,Cecilia  Manning,Female,39,Nevada,Other,07.Nov.2017,"$46,632.85 ",married,secondary,no,no,cellular,unknown,no
A03054,Bernadette  Page,Female,56,Nevada,Other,07.Nov.2017,"$43,542.09 ",married,primary,yes,no,unknown,unknown,no
A03055,Felicia  Jennings,Male,36,Nevada,Blue Collar,07.Nov.2017,"$158,619.01 ",single,secondary,no,no,cellular,unknown,no
A03056,Ernest  Davis,Female,33,California,White Collar,08.Nov.2017,"$96,390.90 ",married,secondary,no,yes,cellular,unknown,no
A03057,Iris  Underwood,Female,43,California,Other,08.Nov.2017,"$109,851.96 ",single,secondary,yes,no,unknown,unknown,no
A03058,Kyle  Carr,Female,44,California,White Collar,08.Nov.2017,"$13,743.33 ",married,tertiary,yes,no,unknown,unknown,no
A03059,Jaime  Pearson,Male,24,California,White Collar,08.Nov.2017,"$53,640.25 ",married,secondary,yes,no,cellular,failure,no
A03060,Bethany  Pena,Female,31,California,White Collar,08.Nov.2017,"$2,159.19 ",married,primary,no,yes,cellular,unknown,no
A03061,Rachel  Gomez,Female,25,California,Other,08.Nov.2017,"$2,819.97 ",married,secondary,no,no,cellular,failure,no
A03062,Lynette  Brewer,Male,39,California,Blue Collar,08.Nov.2017,"$43,342.76 ",married,secondary,no,no,cellular,unknown,no
A03063,Carla  Mccormick,Male,24,California,White Collar,08.Nov.2017,"$37,126.34 ",married,tertiary,no,no,cellular,unknown,no
A03064,Rachel  Gomez,Male,43,California,White Collar,08.Nov.2017,"$6,597.18 ",married,secondary,yes,no,cellular,unknown,no
A03065,Della  Jensen,Female,32,California,White Collar,08.Nov.2017,"$40,931.03 ",single,tertiary,yes,no,cellular,failure,yes
A03066,Isabel  Cross,Female,27,California,White Collar,08.Nov.2017,"$4,655.54 ",married,secondary,no,yes,cellular,unknown,no
A03067,Eddie  Green,Male,51,Nevada,White Collar,08.Nov.2017,"$48,429.78 ",married,secondary,yes,no,cellular,other,no
A03068,Max  Rodgers,Female,48,Nevada,Other,08.Nov.2017,"$28,490.06 ",single,tertiary,yes,no,unknown,unknown,no
A03069,Salvador  Bass,Male,52,Nevada,White Collar,08.Nov.2017,"$111,283.34 ",married,tertiary,no,no,unknown,unknown,no
A03070,Ben  Perez,Female,40,Nevada,Other,08.Nov.2017,"$32,875.25 ",married,primary,yes,no,cellular,unknown,no
A03071,Max  Rodgers,Female,49,Nevada,Other,08.Nov.2017,"$171,743.91 ",single,unknown,no,no,unknown,unknown,no
A03072,Ben  Perez,Female,31,Nevada,Other,08.Nov.2017,"$21,679.48 ",single,secondary,yes,no,cellular,failure,no
A03073,Donna  Reid,Male,31,Wyoming,White Collar,08.Nov.2017,"$52,907.13 ",married,tertiary,yes,yes,cellular,unknown,no
A03074,Carla  Mccormick,Female,38,Wyoming,White Collar,08.Nov.2017,"$18,545.75 ",married,tertiary,no,no,cellular,unknown,yes
A03075,Max  Rodgers,Male,27,Wyoming,White Collar,08.Nov.2017,"$133,112.85 ",married,tertiary,yes,yes,cellular,unknown,no
A03076,Willie  Vega,Male,29,California,Blue Collar,09.Nov.2017,"$14,278.73 ",married,secondary,no,no,cellular,unknown,no
A03077,Elaine  Ellis,Female,47,California,White Collar,09.Nov.2017,"$13,796.52 ",married,primary,no,no,cellular,unknown,no
A03078,Billie  Chandler,Male,23,California,Other,09.Nov.2017,"$6,846.46 ",married,secondary,no,yes,cellular,unknown,no
A03079,Jaime  Pearson,Female,29,California,White Collar,09.Nov.2017,"$51,827.76 ",married,secondary,yes,no,cellular,unknown,no
A03080,Marion  Glover,Male,37,California,Other,09.Nov.2017,"$34,919.27 ",divorced,secondary,yes,no,unknown,unknown,no
A03081,Jaime  Pearson,Male,35,California,Blue Collar,09.Nov.2017,"$6,943.76 ",married,secondary,no,no,cellular,unknown,yes
A03082,Jenny  Garcia,Female,35,California,Blue Collar,09.Nov.2017,"$26,442.30 ",divorced,secondary,no,no,cellular,unknown,no
A03083,Kyle  Carr,Male,30,California,White Collar,09.Nov.2017,"$12,569.12 ",married,primary,no,no,cellular,unknown,no
A03084,Rachel  Gomez,Female,46,Nevada,Blue Collar,09.Nov.2017,"$79,592.51 ",married,primary,no,no,cellular,unknown,no
A03085,Shari  Silva,Female,43,Nevada,Other,09.Nov.2017,"$57,175.45 ",married,secondary,yes,no,unknown,unknown,no
A03086,Elbert  Klein,Male,42,Nevada,Blue Collar,09.Nov.2017,"$102,944.58 ",single,secondary,no,no,cellular,unknown,no
A03087,Max  Rodgers,Female,28,Nevada,Other,09.Nov.2017,"$48,458.54 ",married,secondary,yes,no,unknown,unknown,no
A03088,Sonya  Mullins,Female,51,Nevada,Other,09.Nov.2017,"$7,801.04 ",single,tertiary,yes,no,cellular,unknown,no
A03089,Cassandra  Franklin,Male,56,Nevada,Blue Collar,09.Nov.2017,"$82,528.94 ",single,secondary,no,no,cellular,success,yes
A03090,Cindy  Becker,Female,50,Wyoming,Other,09.Nov.2017,"$136,669.91 ",married,secondary,no,yes,cellular,unknown,no
A03091,Billie  Chandler,Female,23,California,White Collar,10.Nov.2017,"$36,393.43 ",married,tertiary,no,no,cellular,unknown,no
A03092,Dan  Peterson,Female,30,California,White Collar,10.Nov.2017,"$39,627.04 ",married,secondary,yes,no,unknown,unknown,no
A03093,Bethany  Pena,Male,34,California,White Collar,10.Nov.2017,"$106,510.03 ",married,tertiary,yes,no,cellular,failure,no
A03094,Marion  Glover,Female,23,California,White Collar,10.Nov.2017,"$199,386.39 ",married,tertiary,no,yes,cellular,unknown,no
A03095,Beth  Tucker,Male,34,California,White Collar,10.Nov.2017,"$144,616.12 ",married,secondary,no,no,cellular,failure,no
A03096,Joey  Wong,Male,26,California,Blue Collar,10.Nov.2017,"$14,085.18 ",single,secondary,no,no,telephone,unknown,no
A03097,Rachel  Gomez,Female,24,California,White Collar,10.Nov.2017,"$139,296.94 ",married,secondary,no,no,unknown,unknown,no
A03098,Cassandra  Franklin,Male,50,Nevada,White Collar,10.Nov.2017,"$29,784.00 ",married,primary,yes,no,unknown,unknown,no
A03099,Lee  Mack,Male,40,Nevada,Blue Collar,10.Nov.2017,"$27,619.15 ",married,primary,no,no,telephone,unknown,no
A03100,Robert  Munoz,Male,61,Nevada,Blue Collar,10.Nov.2017,"$9,316.88 ",married,secondary,no,no,unknown,unknown,no
A03101,Joey  Wong,Male,53,Nevada,Blue Collar,10.Nov.2017,"$7,194.94 ",married,primary,no,no,telephone,failure,no
A03102,Andrew  Meyer,Male,61,Nevada,Other,10.Nov.2017,"$8,523.04 ",married,primary,yes,no,unknown,unknown,no
A03103,Christina  Fuller,Male,61,Nevada,Blue Collar,10.Nov.2017,"$112,891.48 ",married,secondary,no,yes,unknown,unknown,no
A03104,Shari  Silva,Male,42,Wyoming,White Collar,10.Nov.2017,"$21,937.70 ",married,secondary,no,yes,unknown,unknown,no
A03105,Peter  Hodges,Male,31,Wyoming,White Collar,10.Nov.2017,"$72,690.78 ",single,secondary,yes,no,cellular,unknown,no
A03106,Jenny  Garcia,Male,32,Wyoming,Blue Collar,10.Nov.2017,"$64,972.64 ",divorced,secondary,yes,no,cellular,unknown,no
A03107,Rachel  Gomez,Male,42,California,White Collar,11.Nov.2017,"$74,153.42 ",divorced,secondary,yes,no,cellular,unknown,no
A03108,Rachel  Gomez,Male,27,California,White Collar,11.Nov.2017,"$219,240.87 ",married,secondary,yes,no,telephone,unknown,no
A03109,Robert  Munoz,Female,38,California,White Collar,11.Nov.2017,"$35,321.72 ",married,primary,yes,no,unknown,unknown,no
A03110,Jenny  Garcia,Female,45,California,White Collar,11.Nov.2017,"$32,379.51 ",single,tertiary,no,yes,cellular,unknown,no
A03111,Isabel  Cross,Male,33,California,Other,11.Nov.2017,"$3,892.97 ",married,secondary,yes,no,unknown,unknown,no
A03112,Bobbie  Ryan,Male,30,California,White Collar,11.Nov.2017,"$63,778.70 ",married,secondary,yes,no,cellular,unknown,no
A03113,Cecilia  Manning,Male,25,California,White Collar,11.Nov.2017,"$53,762.00 ",married,secondary,yes,no,unknown,unknown,no
A03114,Rachel  Gomez,Female,34,California,White Collar,11.Nov.2017,"$28,141.93 ",divorced,secondary,yes,no,unknown,unknown,no
A03115,Shari  Silva,Male,34,California,White Collar,11.Nov.2017,"$63,325.75 ",single,secondary,yes,no,cellular,unknown,no
A03116,Guillermo  Potter,Male,35,California,Other,11.Nov.2017,"$37,695.87 ",married,tertiary,yes,no,cellular,failure,no
A03117,Guillermo  Potter,Female,32,California,White Collar,11.Nov.2017,"$95,723.48 ",married,secondary,no,no,unknown,unknown,no
A03118,Patty  Thompson,Male,58,Nevada,Blue Collar,11.Nov.2017,"$113,922.33 ",single,secondary,yes,no,cellular,unknown,yes
A03119,Lance  Yates,Female,39,Nevada,Other,11.Nov.2017,"$90,009.81 ",married,secondary,yes,no,unknown,unknown,no
A03120,Iris  Underwood,Male,53,Nevada,White Collar,11.Nov.2017,"$42,505.31 ",married,secondary,yes,yes,cellular,failure,no
A03121,Cindy  Becker,Female,27,Nevada,Other,11.Nov.2017,"$11,692.90 ",married,primary,yes,no,unknown,unknown,no
A03122,Robert  Munoz,Male,45,Nevada,Blue Collar,11.Nov.2017,"$16,058.48 ",married,tertiary,no,no,cellular,unknown,no
A03123,Pauline  Beck,Male,52,Nevada,Blue Collar,11.Nov.2017,"$46,678.88 ",married,primary,yes,no,unknown,unknown,no
A03124,Della  Jensen,Male,51,Nevada,Blue Collar,11.Nov.2017,"$92,892.10 ",married,secondary,no,yes,cellular,unknown,yes
A03125,Fernando  Rowe,Male,60,Nevada,Other,11.Nov.2017,"$34,508.99 ",married,tertiary,yes,no,unknown,unknown,no
A03126,Drew  Rogers,Female,58,Nevada,Other,11.Nov.2017,"$156,870.90 ",married,primary,yes,no,unknown,unknown,no
A03127,Salvador  Bass,Male,45,Nevada,Blue Collar,11.Nov.2017,"$42,766.43 ",married,primary,no,no,unknown,unknown,no
A03128,Lance  Yates,Male,49,Nevada,Blue Collar,11.Nov.2017,"$52,525.13 ",married,secondary,yes,yes,cellular,unknown,no
A03129,Marian  Hill,Female,25,Wyoming,White Collar,11.Nov.2017,"$21,837.76 ",married,primary,no,yes,telephone,unknown,no
A03130,Salvador  Bass,Female,34,Wyoming,White Collar,11.Nov.2017,"$12,620.58 ",divorced,unknown,no,no,cellular,unknown,no
A03131,Felicia  Jennings,Female,44,Wyoming,White Collar,11.Nov.2017,"$49,509.57 ",married,secondary,no,no,unknown,unknown,no
A03132,Nellie  Joseph,Female,46,Wyoming,Blue Collar,11.Nov.2017,"$43,300.99 ",married,secondary,no,no,cellular,unknown,no
A03133,Patty  Thompson,Female,46,California,Blue Collar,12.Nov.2017,"$7,323.27 ",married,tertiary,yes,no,cellular,failure,no
A03134,Blake  Bridges,Male,39,California,White Collar,12.Nov.2017,"$6,809.63 ",married,primary,yes,no,unknown,unknown,no
A03135,Ellen  Weaver,Male,29,California,Blue Collar,12.Nov.2017,"$28,533.99 ",divorced,secondary,yes,no,unknown,other,no
A03136,Marian  Hill,Male,32,California,White Collar,12.Nov.2017,"$88,455.60 ",married,tertiary,yes,no,cellular,unknown,yes
A03137,Salvador  Bass,Female,34,California,White Collar,12.Nov.2017,"$39,951.42 ",married,primary,yes,no,unknown,unknown,no
A03138,Austin  Reynolds,Male,41,Nevada,Blue Collar,12.Nov.2017,"$145,709.43 ",married,secondary,yes,yes,cellular,unknown,no
A03139,Cecilia  Manning,Male,58,Nevada,Blue Collar,12.Nov.2017,"$16,097.39 ",married,tertiary,no,no,cellular,unknown,no
